PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,HitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,ContactPositionX,ContactPositionY,ContactPositionZ
105,04/16/2019,7:40:51 PM,10,2,"Park, Geun Hong",74630,Left,LOT_GIA,"Choi, Won Jun",66606,Left,KIA_TIG,Stretch,3,Top,1,0,1,Fastball,Fastball,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,143.7969386,-1.882236295,2.940673709,2213.625975,158.0385893,11:15,1.807532407,-0.726654041,1.585939997,-27.9962115,63.44805526,-25.61965334,0.987148218,-0.139207358,130.6118271,-3.931290423,1.064636557,0.431849977,,,,,,,,,,,,15.64251312,34.79243869,0.645974742,15.24,1.751910321,-1.918502629,-39.52282017,-1.422687531,3.185246308,8.521544851,-2.721951649,LOT_GIA,KIA_TIG,Sajik,KBO,KBO,20190416-Sajik-1,1a9eaef4-6034-11e9-af39-484d7ee4b922,,,
106,04/16/2019,7:41:25 PM,10,3,"Park, Geun Hong",74630,Left,LOT_GIA,"Choi, Won Jun",66606,Left,KIA_TIG,Stretch,3,Top,1,0,2,Fastball,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,144.161096,-2.091814575,4.890904266,2229.805879,152.7971161,11:00,1.7421344,-0.697399274,1.617151671,-34.26374433,56.41337346,-29.03994685,0.798593538,0.414853705,131.4810791,-4.596018128,2.77255455,0.430034713,,,,,,,,,,,,18.74047085,31.24305177,0.564386769,15.24,1.68113458,-3.258789507,-39.54685863,-1.597516998,3.839058127,8.161866567,-3.406389689,LOT_GIA,KIA_TIG,Sajik,KBO,KBO,20190416-Sajik-1,2e8e130d-6034-11e9-af39-484d7ee4b922,,,
107,04/16/2019,7:41:56 PM,10,4,"Park, Geun Hong",74630,Left,LOT_GIA,"Choi, Won Jun",66606,Left,KIA_TIG,Stretch,3,Top,1,1,2,Curveball,Curveball,InPlay,Undefined,GroundBall,Single,0,1,,119.9204481,0.997720558,2.514146052,2140.193395,319.6224273,4:45,1.74894617,-0.714498886,1.425041252,-152.3899284,-19.42624644,16.413612,0.514138577,0.17780913,111.3989777,-9.904403484,3.697980444,0.520740285,118.4103236,-0.408769821,26.56324971,2172.546109,,,,9.955931297,9.891612707,24.42612289,0.292059937,-6.783027444,-10.6886867,0.634790881,15.24,1.763753553,-1.512999002,-32.98028138,-0.02755341,-0.969876408,5.481852438,-11.33498011,LOT_GIA,KIA_TIG,Sajik,KBO,KBO,20190416-Sajik-1,4073728c-6034-11e9-af39-484d7ee4b922,0.810146665,0.579389646,-0.153458134
108,04/16/2019,7:43:16 PM,11,1,"Park, Geun Hong",74630,Left,LOT_GIA,"Ryu, Seung Hyun",66615,Left,KIA_TIG,Stretch,3,Top,1,0,0,Curveball,Curveball,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,120.2338174,-0.568134557,2.094677676,2182.583882,306.0547117,4:15,1.772408301,-0.681571498,1.445541233,-145.4354545,-13.28522524,18.07819957,0.153698687,0.105022842,111.8028419,-10.96065639,3.402690018,0.519144934,,,,,,,,,,,,-7.910385077,-6.482246029,0.615501748,15.24,1.739931465,-1.280612876,-33.07532512,-0.898352427,-1.134543821,5.659813327,-10.73636355,LOT_GIA,KIA_TIG,Sajik,KBO,KBO,20190416-Sajik-1,6d30e175-6034-11e9-af39-484d7ee4b922,,,
109,04/16/2019,7:43:46 PM,11,2,"Park, Geun Hong",74630,Left,LOT_GIA,"Ryu, Seung Hyun",66615,Left,KIA_TIG,Stretch,3,Top,1,0,1,Slider,Slider,FoulBall,Undefined,Undefined,Undefined,0,0,,131.9655418,-0.3642339,2.707709343,2177.116825,223.7271551,1:30,1.72018786,-0.827596911,1.6460673,-89.6102245,17.49577271,16.83152098,0.719947711,0.114579354,121.4222717,-6.891838505,3.938874334,0.467370778,120.2828588,71.65717752,-62.89503449,,,,,,,,,-7.036348298,9.520066734,0.752669414,15.24,1.702837894,-1.783528692,-36.32264974,-0.580939083,-1.216293536,6.867822493,-8.161024294,LOT_GIA,KIA_TIG,Sajik,KBO,KBO,20190416-Sajik-1,7f16413b-6034-11e9-af39-484d7ee4b922,0.473597226,0.725004615,-0.111702735
110,04/16/2019,7:44:29 PM,11,3,"Park, Geun Hong",74630,Left,LOT_GIA,"Ryu, Seung Hyun",66615,Left,KIA_TIG,Stretch,3,Top,1,0,2,Fastball,Fastball,StrikeCalled,Strikeout,Undefined,Undefined,0,0,,144.1610269,-2.562085001,4.333900548,2148.652836,145.6882068,10:45,1.754732127,-0.685278093,1.654110284,-45.11675964,45.87205429,-31.36401525,0.569641216,0.240541048,130.5191437,-5.876653756,2.026483429,0.430773186,,,,,,,,,,,,20.01037876,26.36033386,0.57062772,15.24,1.681639143,-2.86510087,-39.54243902,-1.963827638,4.057359583,8.932969411,-4.46175601,LOT_GIA,KIA_TIG,Sajik,KBO,KBO,20190416-Sajik-1,99ee510a-6034-11e9-af39-484d7ee4b922,,,
111,04/16/2019,7:45:31 PM,12,1,"Park, Geun Hong",74630,Left,LOT_GIA,"An, Chi Hong",79608,Right,KIA_TIG,Stretch,3,Top,2,0,0,Fastball,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,140.8690073,-2.004182609,3.462888317,1832.813944,130.4132906,10:15,1.756838311,-0.728541852,1.557456515,-63.49139477,32.51591232,-38.2941318,0.545169669,-0.115961499,128.0291611,-6.633221122,0.659597031,0.442493407,,,,,,,,,,,,22.72760258,18.59401001,0.632599275,15.24,1.693428131,-2.175214699,-38.68020219,-1.630312498,4.419134131,8.388127379,-6.191247805,LOT_GIA,KIA_TIG,Sajik,KBO,KBO,20190416-Sajik-1,bdb910ea-6034-11e9-af39-484d7ee4b922,,,
112,04/16/2019,7:46:07 PM,12,2,"Park, Geun Hong",74630,Left,LOT_GIA,"An, Chi Hong",79608,Right,KIA_TIG,Stretch,3,Top,2,0,1,Fastball,Fastball,FoulBall,Undefined,Undefined,Undefined,0,0,,140.3371005,-2.212471823,3.615764713,1792.71764,141.7462294,10:45,1.751290508,-0.758003541,1.558252161,-58.98958112,37.80895342,-29.88196828,0.524568355,-0.01728803,127.4891693,-6.513042225,1.429241863,0.444313032,127.6774983,40.26884702,44.92251666,4913.853776,20.45164154,21.76916554,26.56791933,71.46426342,36.14314179,60.69514888,4.287820435,18.4303273,21.53746202,0.656938683,15.24,1.682324242,-2.305770579,-38.52231553,-1.744893632,3.553811195,8.331450751,-5.65370836,LOT_GIA,KIA_TIG,Sajik,KBO,KBO,20190416-Sajik-1,d891211d-6034-11e9-af39-484d7ee4b922,0.213262478,0.499483319,0.011900161
113,04/16/2019,7:46:57 PM,12,3,"Park, Geun Hong",74630,Left,LOT_GIA,"An, Chi Hong",79608,Right,KIA_TIG,Stretch,3,Top,2,0,2,Fastball,Fastball,InPlay,Undefined,GroundBall,Out,1,0,,143.0921248,-1.757741193,3.379169538,2195.557014,150.1998572,11:00,1.74449559,-0.774360517,1.586466308,-43.82963354,48.25122439,-27.68347967,0.801347987,-0.081510882,130.6037109,-4.955140583,1.356888345,0.433350536,161.3679929,-9.079693315,5.419922348,,,,,4.578828524,4.434820425,6.175517493,0.102023315,16.94033502,26.62426072,0.681505643,15.24,1.690970433,-2.201616771,-39.32736252,-1.399778213,3.428865942,8.138787311,-4.417676247,LOT_GIA,KIA_TIG,Sajik,KBO,KBO,20190416-Sajik-1,f3693138-6034-11e9-af39-484d7ee4b922,0.104064768,0.77271426,0.073881337
114,04/16/2019,7:49:12 PM,1,1,"Wieland, Joseph Andrew",69656,Right,KIA_TIG,"Asuaje, Carlos",69530,Left,LOT_GIA,Windup,3,Bottom,0,0,0,Fastball,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,142.4592691,-2.319051004,-1.969814398,2396.682605,195.130072,12:30,1.830056307,0.6156975,1.874830636,-31.19671903,58.84747043,15.93429702,0.864315816,0.220134521,129.2562927,-4.642368275,-0.779791067,0.428531259,,,,,,,,,,,,-10.18987501,33.85971942,-0.571078604,15.24,1.774401194,1.290557627,-39.22287498,-1.703783942,-2.034984308,8.710740873,-3.044643827,LOT_GIA,KIA_TIG,Sajik,KBO,KBO,20190416-Sajik-1,43f16e7c-6035-11e9-af39-484d7ee4b922,,,
115,04/16/2019,7:49:27 PM,1,2,"Wieland, Joseph Andrew",69656,Right,KIA_TIG,"Asuaje, Carlos",69530,Left,LOT_GIA,Windup,3,Bottom,0,0,1,Fastball,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,140.5893606,-0.820244469,-2.218365364,2380.384681,205.6090028,12:45,1.824146039,0.610587267,1.96137193,-41.87085938,48.83950862,23.45028781,1.175512689,0.223452486,128.4723495,-3.94795788,-0.464547274,0.43011355,,,,,,,,,,,,-14.46360564,27.44041756,-0.56386414,15.24,1.804090077,1.420897557,-38.76606461,-0.699677615,-2.84307044,7.947727151,-4.412763994,LOT_GIA,KIA_TIG,Sajik,KBO,KBO,20190416-Sajik-1,4b98cbe3-6035-11e9-af39-484d7ee4b922,,,
116,04/16/2019,7:49:43 PM,1,3,"Wieland, Joseph Andrew",69656,Right,KIA_TIG,"Asuaje, Carlos",69530,Left,LOT_GIA,Windup,3,Bottom,0,1,1,Curveball,Curveball,InPlay,Undefined,GroundBall,Single,0,0,,120.3127623,2.259311784,-0.748907279,2499.347394,31.56529825,7:00,1.852887413,0.542255091,1.815801617,-172.9918955,-44.6346268,-27.34800968,0.7618898,0.057103812,109.6527626,-10.5602162,-2.794740804,0.511640475,145.1259408,-10.72643083,14.80941093,,,,,3.951775199,3.921115762,13.0443394,0.093757935,14.21853454,-26.14813122,-0.52233882,15.24,1.896067078,0.519804359,-33.10775946,0.755783293,2.000415479,6.809046146,-13.4854487,LOT_GIA,KIA_TIG,Sajik,KBO,KBO,20190416-Sajik-1,53428b87-6035-11e9-af39-484d7ee4b922,0.3250604,0.741872975,-0.051878327
117,04/16/2019,7:50:29 PM,2,1,"Wieland, Joseph Andrew",69656,Right,KIA_TIG,"Son, Ah Seop",77532,Left,LOT_GIA,Stretch,3,Bottom,0,0,0,Fastball,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,140.9967605,-1.823445255,-3.163397432,2357.33857,215.9240723,1:15,1.803561885,0.630447785,1.85798157,-47.91076758,43.52358519,31.59598387,0.809489009,0.053777406,129.1605057,-5.370136069,-0.819075917,0.431826567,,,,,,,,,,,,-19.33940631,24.89220092,-0.558248819,15.24,1.75769481,2.028528525,-38.8172973,-1.414810453,-3.820026393,7.802870609,-4.889804935,LOT_GIA,KIA_TIG,Sajik,KBO,KBO,20190416-Sajik-1,70aee590-6035-11e9-af39-484d7ee4b922,,,
118,04/16/2019,7:51:05 PM,2,2,"Wieland, Joseph Andrew",69656,Right,KIA_TIG,"Son, Ah Seop",77532,Left,LOT_GIA,Stretch,3,Bottom,0,0,1,Fastball,Fastball,InPlay,Undefined,Popup,Out,1,0,,144.4315495,-2.640926398,-4.003466583,2422.117902,198.4610265,12:30,1.841486691,0.574544275,1.820070581,-30.98324404,57.40559013,19.19197567,0.783106517,-0.366557713,131.2273773,-4.936921437,-2.580499697,0.424573968,108.6915199,61.54305735,-14.20540569,4288.819289,30.60489191,23.13311246,-13.69176397,43.88153281,15.33116917,-24.44680385,5.046741333,-13.3687571,33.05138214,-0.479192513,15.24,1.775580343,2.703111986,-39.67741064,-1.953784608,-2.739159601,8.71339486,-3.034665883,LOT_GIA,KIA_TIG,Sajik,KBO,KBO,20190416-Sajik-1,89d52633-6035-11e9-af39-484d7ee4b922,0.168147295,0.76020903,0.378378127
119,04/16/2019,7:51:46 PM,3,1,"Wieland, Joseph Andrew",69656,Right,KIA_TIG,"Lee, Dae Ho",71564,Right,LOT_GIA,Stretch,3,Bottom,1,0,0,Fastball,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,143.5734955,-2.912937537,-3.664302471,2403.398448,194.6215345,12:30,1.85196136,0.523676237,1.920106727,-29.58117088,58.62079641,15.31473827,0.735804113,-0.353530387,130.678212,-5.115538919,-2.522105521,0.424124925,,,,,,,,,,,,-11.08948867,34.26336997,-0.442551226,15.24,1.784943817,2.47278985,-39.47195235,-2.118949588,-2.2506717,8.55566449,-2.852713758,LOT_GIA,KIA_TIG,Sajik,KBO,KBO,20190416-Sajik-1,9d6c5c1f-6035-11e9-af39-484d7ee4b922,,,
120,04/16/2019,7:52:05 PM,3,2,"Wieland, Joseph Andrew",69656,Right,KIA_TIG,"Lee, Dae Ho",71564,Right,LOT_GIA,Stretch,3,Bottom,1,1,0,Curveball,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,117.9837707,1.156660413,-0.731261537,2479.858542,27.34365004,7:00,1.824716416,0.533229371,1.77962374,-185.8887507,-51.240057,-26.43095556,0.29353038,0.061774815,107.7299011,-12.55591702,-2.710233514,0.524029495,,,,,,,,,,,,13.66331137,-28.77541516,-0.513263082,15.24,1.840559489,0.498257799,-32.46563677,0.065623563,1.837628275,6.845604598,-13.6767599,LOT_GIA,KIA_TIG,Sajik,KBO,KBO,20190416-Sajik-1,aceac310-6035-11e9-af39-484d7ee4b922,,,
121,04/16/2019,7:52:33 PM,3,3,"Wieland, Joseph Andrew",69656,Right,KIA_TIG,"Lee, Dae Ho",71564,Right,LOT_GIA,Stretch,3,Bottom,1,2,0,Curveball,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,119.4559915,3.594920611,-0.506226995,2582.804837,29.7204296,7:00,1.832049993,0.553180554,1.811064968,-172.1483581,-42.2345084,-24.04037131,1.128249696,0.169659399,108.8329353,-9.165031738,-2.299670033,0.514733443,,,,,,,,,,,,12.62357327,-25.77760187,-0.539290826,15.24,1.907825957,0.366677809,-32.84596475,1.516096528,1.758159786,6.399903027,-13.39684923,LOT_GIA,KIA_TIG,Sajik,KBO,KBO,20190416-Sajik-1,b8446fed-6035-11e9-af39-484d7ee4b922,,,
122,04/16/2019,7:52:55 PM,3,4,"Wieland, Joseph Andrew",69656,Right,KIA_TIG,"Lee, Dae Ho",71564,Right,LOT_GIA,Stretch,3,Bottom,1,3,0,Fastball,Fastball,BallCalled,Walk,Undefined,Undefined,0,0,,144.7424974,-1.5231383,-1.269933035,2381.018311,207.6743028,1:00,1.820644788,0.65064777,1.969685873,-42.38720307,43.59086983,22.90317976,0.970182983,0.524118631,131.5740097,-4.697706255,0.450557374,0.418743919,,,,,,,,,,,,-13.59146731,25.19158617,-0.624591619,15.24,1.785617729,0.804337672,-39.90628974,-1.210002588,-2.811267531,8.97383438,-4.596006689,LOT_GIA,KIA_TIG,Sajik,KBO,KBO,20190416-Sajik-1,ca29d233-6035-11e9-af39-484d7ee4b922,,,
123,04/16/2019,7:53:37 PM,4,1,"Wieland, Joseph Andrew",69656,Right,KIA_TIG,"Oh, Yoon Suk",64504,Right,LOT_GIA,Stretch,3,Bottom,1,0,0,Curveball,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,119.4094515,3.531310839,0.09001687,2530.985662,31.7788675,7:00,1.83417335,0.532106256,1.826148702,-173.0377325,-43.01308061,-26.57154424,1.102457355,0.291815501,108.5755875,-9.321082845,-1.897136052,0.514952902,,,,,,,,,,,,14.50953568,-26.26918259,-0.532524097,15.24,1.907659495,0.031969061,-32.83415907,1.48211727,2.014318841,6.526664948,-13.45352821,LOT_GIA,KIA_TIG,Sajik,KBO,KBO,20190416-Sajik-1,e3a5e221-6035-11e9-af39-484d7ee4b922,,,
124,04/16/2019,7:54:20 PM,4,2,"Wieland, Joseph Andrew",69656,Right,KIA_TIG,"Oh, Yoon Suk",64504,Right,LOT_GIA,Stretch,3,Bottom,1,1,0,ChangeUp,ChangeUp,FoulBall,Undefined,Undefined,Undefined,0,0,,134.4020121,-1.893116044,-2.704304819,1648.294163,216.9315951,1:15,1.827325038,0.573820943,1.944191581,-68.32110238,30.71812882,23.16031892,0.612530992,0.046619168,124.1158859,-6.951455716,-0.98045319,0.4494261,,,,,,,,,,,,-14.46778365,18.07749666,-0.515779378,15.24,1.781876811,1.672100134,-37.04217437,-1.454502567,-2.614232215,6.794828575,-6.540166669,LOT_GIA,KIA_TIG,Sajik,KBO,KBO,20190416-Sajik-1,fd5400a7-6035-11e9-af39-484d7ee4b922,,,
125,04/16/2019,7:54:51 PM,4,3,"Wieland, Joseph Andrew",69656,Right,KIA_TIG,"Oh, Yoon Suk",64504,Right,LOT_GIA,Stretch,3,Bottom,1,1,1,ChangeUp,ChangeUp,InPlay,Undefined,FlyBall,Out,1,0,,133.2896507,-1.146790906,-2.501882995,1559.697519,205.3876964,12:45,1.809610352,0.531441727,1.875696545,-76.72099705,24.87471239,11.85016901,0.719137365,-0.054981326,122.9698471,-6.809797141,-1.623131174,0.455189613,165.6756252,31.85003386,0.066396786,3638.328984,33.49487145,20.6230219,1.489883833,119.5134233,46.4642911,8.573777187,5.814534302,-8.107241353,14.28735413,-0.474283625,15.24,1.778275026,1.564153535,-36.73908157,-1.002358428,-1.439358442,6.763108812,-7.270075242,LOT_GIA,KIA_TIG,Sajik,KBO,KBO,20190416-Sajik-1,10f9835d-6036-11e9-af39-484d7ee4b922,0.434745695,0.719489239,0.05489785
126,04/16/2019,7:56:03 PM,5,1,"Wieland, Joseph Andrew",69656,Right,KIA_TIG,"Han, Dong Hui",68525,Right,LOT_GIA,Stretch,3,Bottom,2,0,0,Curveball,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,123.2872358,-0.100356046,-0.246367306,2615.677517,29.95683537,7:00,1.82007729,0.49205564,1.824526324,-168.8988956,-47.09068283,-27.07452981,0.102740304,0.151718129,113.2982735,-12.536268,-2.272957263,0.498417113,,,,,,,,,,,,14.50824534,-25.50946113,-0.484362941,15.24,1.806593984,0.233986278,-33.95874239,-0.608235408,2.149125122,7.120216129,-13.58539943,LOT_GIA,KIA_TIG,Sajik,KBO,KBO,20190416-Sajik-1,358a1f5f-6036-11e9-af39-484d7ee4b922,,,
127,04/16/2019,7:56:36 PM,5,2,"Wieland, Joseph Andrew",69656,Right,KIA_TIG,"Han, Dong Hui",68525,Right,LOT_GIA,Stretch,3,Bottom,2,1,0,Fastball,Fastball,FoulBall,Undefined,Undefined,Undefined,0,0,,145.2241266,-1.870053945,-1.636146838,2296.697044,204.894119,12:45,1.834092503,0.584057866,1.917832737,-40.15667365,45.48837422,21.14669413,0.906933049,0.335899216,132.6019043,-4.859793386,-0.056776225,0.417932157,143.0916136,55.79291303,-38.73664367,4372.725857,23.59536301,42.36978757,-23.81985525,71.96207615,17.59665912,-48.1796359,6.174910278,-12.7516632,26.24460714,-0.548647662,15.24,1.789841913,1.06598253,-40.02691853,-1.45429059,-2.667460316,8.615476697,-4.316664343,LOT_GIA,KIA_TIG,Sajik,KBO,KBO,20190416-Sajik-1,4edb46e6-6036-11e9-af39-484d7ee4b922,0.468807091,0.910076953,-0.335937239
128,04/16/2019,7:57:17 PM,5,3,"Wieland, Joseph Andrew",69656,Right,KIA_TIG,"Han, Dong Hui",68525,Right,LOT_GIA,Stretch,3,Bottom,2,1,1,Fastball,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,146.2847251,-3.012892554,-3.999485344,2387.470318,194.8332617,12:30,1.83609719,0.519624,1.907434339,-26.81884521,58.31468028,15.4648235,0.718361462,-0.451510825,133.169458,-5.007967231,-2.848096933,0.41668222,,,,,,,,,,,,-11.38563417,34.10249784,-0.430113115,15.24,1.766270968,2.753361775,-40.19688972,-2.219913858,-2.398044922,8.819361839,-2.623973956,LOT_GIA,KIA_TIG,Sajik,KBO,KBO,20190416-Sajik-1,6247946f-6036-11e9-af39-484d7ee4b922,,,
129,04/16/2019,7:57:38 PM,5,4,"Wieland, Joseph Andrew",69656,Right,KIA_TIG,"Han, Dong Hui",68525,Right,LOT_GIA,Stretch,3,Bottom,2,2,1,ChangeUp,ChangeUp,InPlay,Undefined,GroundBall,Single,0,1,,136.1705766,-1.627353357,-3.27230259,1785.569587,212.995922,1:00,1.818412561,0.56684083,2.04589123,-59.91495454,35.78399727,23.29320224,0.765006546,-0.112909772,125.0199509,-6.107280409,-1.525164357,0.441782238,135.9082862,-32.49314232,-32.79020687,,,,,1.569387856,1.447442673,-20.07345961,0.037839966,-15.20041699,20.99905648,-0.501935348,15.24,1.782658259,2.072172506,-37.52392006,-1.256205749,-2.804944489,7.31089877,-5.931678163,LOT_GIA,KIA_TIG,Sajik,KBO,KBO,20190416-Sajik-1,735b3373-6036-11e9-af39-484d7ee4b922,0.465008449,0.768557926,0.112024376
130,04/16/2019,7:58:28 PM,6,1,"Wieland, Joseph Andrew",69656,Right,KIA_TIG,"Jung, Hoon",60523,Right,LOT_GIA,Stretch,3,Bottom,2,0,0,Fastball,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,146.0674695,-1.162802547,-2.380733713,2422.326948,201.1131778,12:45,1.836881584,0.533205021,1.92516299,-35.29940874,49.62450964,19.19245029,1.15714427,0.056436439,132.6589783,-3.801681164,-0.944561849,0.416168948,,,,,,,,,,,,-12.31271516,28.08798092,-0.481276707,15.24,1.808934684,1.603212295,-40.24502234,-0.946321663,-2.592617378,9.052322902,-3.892325948,LOT_GIA,KIA_TIG,Sajik,KBO,KBO,20190416-Sajik-1,8f050985-6036-11e9-af39-484d7ee4b922,,,
131,04/16/2019,7:58:51 PM,6,2,"Wieland, Joseph Andrew",69656,Right,KIA_TIG,"Jung, Hoon",60523,Right,LOT_GIA,Stretch,3,Bottom,2,1,0,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,137.1187804,-1.966441014,-1.902960746,2325.447217,150.9207971,11:00,1.794398687,0.59274126,1.90509846,-85.72677002,9.818810779,-5.510371178,0.38391021,0.00258434,127.1293396,-8.276786062,-2.312072152,0.441428087,,,,,,,,,,,,1.75459617,6.649265679,-0.549362617,15.24,1.74475331,1.275334848,-37.80305658,-1.59926946,0.330162804,7.085390007,-8.555455998,LOT_GIA,KIA_TIG,Sajik,KBO,KBO,20190416-Sajik-1,9e5faea9-6036-11e9-af39-484d7ee4b922,,,
132,04/16/2019,7:59:17 PM,6,3,"Wieland, Joseph Andrew",69656,Right,KIA_TIG,"Jung, Hoon",60523,Right,LOT_GIA,Stretch,3,Bottom,2,2,0,Slider,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,136.0963529,-1.829995723,-2.119148833,2225.743258,157.6627936,11:15,1.81964032,0.565085115,1.891465304,-74.07021185,22.82416625,-9.415624809,0.563626709,-0.125466796,126.2861389,-7.277480851,-2.816210054,0.444532942,,,,,,,,,,,,3.77893543,13.58186342,-0.516060796,15.24,1.773244385,1.421659078,-37.52432554,-1.460489217,0.702853244,6.758890715,-7.280526719,LOT_GIA,KIA_TIG,Sajik,KBO,KBO,20190416-Sajik-1,a9dd1d4d-6036-11e9-af39-484d7ee4b922,,,
133,04/16/2019,7:59:42 PM,6,4,"Wieland, Joseph Andrew",69656,Right,KIA_TIG,"Jung, Hoon",60523,Right,LOT_GIA,Stretch,3,Bottom,2,2,1,Fastball,Fastball,FoulBall,Undefined,Undefined,Undefined,0,0,,147.3401724,-2.747247514,-3.058578541,2411.209941,202.4709256,12:45,1.825932906,0.546823943,1.867274367,-28.23394485,55.70600101,23.07371423,0.767924966,-0.084938136,134.4494614,-4.842226416,-1.343542921,0.413750949,,,,,,,,,,,,-14.72736934,32.25908629,-0.477020077,15.24,1.760081643,2.077585981,-40.53582681,-2.056026735,-3.16305644,8.746822082,-2.878236088,LOT_GIA,KIA_TIG,Sajik,KBO,KBO,20190416-Sajik-1,bbc280cd-6036-11e9-af39-484d7ee4b922,,,
134,04/16/2019,8:00:13 PM,6,5,"Wieland, Joseph Andrew",69656,Right,KIA_TIG,"Jung, Hoon",60523,Right,LOT_GIA,Stretch,3,Bottom,2,2,2,Curveball,Curveball,FoulBall,Undefined,Undefined,Undefined,0,0,,122.9632184,0.47205332,-0.165748795,2495.656479,22.73925856,6:45,1.802580832,0.516750991,1.842474412,-173.5818979,-50.69907965,-21.20028996,0.19995924,0.257980544,112.2167519,-12.3821002,-1.759845003,0.500610831,,,,,,,,,,,,11.4175082,-28.07475798,-0.51147207,15.24,1.802721961,0.165524086,-33.85808323,-0.274341141,1.67037135,7.437421083,-13.91396226,LOT_GIA,KIA_TIG,Sajik,KBO,KBO,20190416-Sajik-1,cda7e414-6036-11e9-af39-484d7ee4b922,,,
135,04/16/2019,8:00:48 PM,6,6,"Wieland, Joseph Andrew",69656,Right,KIA_TIG,"Jung, Hoon",60523,Right,LOT_GIA,Stretch,3,Bottom,2,2,2,Curveball,Curveball,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,116.9996897,1.769288688,-0.062917862,2462.821706,25.27644997,6:45,1.8182306,0.512190932,1.826961454,-181.5383718,-46.70946644,-21.9961197,0.502704803,0.274459889,107.4976982,-11.63252816,-1.706638758,0.524380054,,,,,,,,,,,,11.89530965,-26.79762429,-0.509239961,15.24,1.848762753,0.103318122,-32.22120573,0.434621958,1.593060103,6.198192732,-13.39547849,LOT_GIA,KIA_TIG,Sajik,KBO,KBO,20190416-Sajik-1,df8d4724-6036-11e9-af39-484d7ee4b922,,,
136,04/16/2019,8:03:13 PM,1,1,"Park, Geun Hong",74630,Left,LOT_GIA,"Choi, Hyoung Woo",72443,Left,KIA_TIG,Windup,4,Top,0,0,0,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,130.4301232,-2.552297013,2.582374841,2133.388387,215.1268815,1:15,1.74120283,-0.765333344,1.612416493,-86.95793557,22.73326905,16.06570473,0.139996755,0.134832227,121.1194336,-8.817673071,3.75201661,0.472977589,,,,,,,,,,,,-6.787359275,13.63338357,0.69230014,15.24,1.662770784,-1.681571167,-35.87982166,-1.943811134,-1.15191048,6.305802306,-7.492872759,LOT_GIA,KIA_TIG,Sajik,KBO,KBO,20190416-Sajik-1,39083605-6037-11e9-af39-484d7ee4b922,,,
137,04/16/2019,8:03:36 PM,1,2,"Park, Geun Hong",74630,Left,LOT_GIA,"Choi, Hyoung Woo",72443,Left,KIA_TIG,Windup,4,Top,0,1,0,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,128.3856114,-0.594586267,4.77490902,2234.038945,210.1158617,1:00,1.712376019,-0.806096488,1.57967759,-100.2604337,13.59198425,7.946118126,0.538677075,0.645724952,119.1731232,-7.815229415,5.349099672,0.481865451,,,,,,,,,,,,-1.123921189,7.509084728,0.669967586,15.24,1.686439172,-2.976904089,-35.26294355,-0.762695568,-0.184558522,5.984320639,-8.573587046,LOT_GIA,KIA_TIG,Sajik,KBO,KBO,20190416-Sajik-1,48843b38-6037-11e9-af39-484d7ee4b922,,,
